State_Name,District_Name,Crop_Year,Season,Crop,Temperature,Humidity,Soil_Moisture,Area,Production
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Groundnut,34,45,52,25900.0,35800.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Horse-gram,34,55,62,700.0,500.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Jowar,35,50,59,14800.0,22100.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Maize,25,55,55,300.0,1600.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Ragi,36,35,45,700.0,1200.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Rice,37,40,46,26600.0,63900.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Sunflower,36,41,50,13500.0,3300.0
Andhra Pradesh,ANANTAPUR,1998,Rabi       ,Wheat,37,42,55,400.0,200.0
Andhra Pradesh,ANANTAPUR,1998,Whole Year ,Sugarcane,36,40,54,700.0,65900.0
Andhra Pradesh,ANANTAPUR,1998,Whole Year ,Tobacco,34,45,52,100.0,100.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Bajra,34,55,62,1635.0,889.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Castor seed,35,50,59,1880.0,355.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Cotton(lint),25,55,55,9453.0,10510.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Groundnut,36,35,45,694865.0,249457.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Horse-gram,37,40,46,1762.0,495.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Jowar,36,41,50,11131.0,14582.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Maize,37,42,55,3358.0,9540.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Masoor,36,40,54,23117.0,3861.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Moong(Green Gram),34,45,52,1546.0,1098.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Ragi,34,55,62,6215.0,11467.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Rice,35,50,59,37991.0,105082.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Sesamum,25,55,55,8.0,2.0
Andhra Pradesh,ANANTAPUR,1999,Kharif     ,Urad,36,35,45,4.0,2.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Bajra,37,40,46,99.0,54.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Gram,36,41,50,26835.0,9365.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Groundnut,37,42,55,21785.0,25358.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Horse-gram,36,40,54,1071.0,327.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Jowar,34,45,52,21487.0,30576.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Linseed,34,55,62,12.0,1.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Maize,35,50,59,455.0,2203.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Masoor,25,55,55,98.0,10.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Moong(Green Gram),36,35,45,1.0,1.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Ragi,37,40,46,734.0,1180.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Rice,36,41,50,20258.0,45669.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Safflower,37,42,55,881.0,145.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Sesamum,36,40,54,10.0,2.0
Andhra Pradesh,ANANTAPUR,1999,Rabi       ,Wheat,34,45,52,439.0,294.0
Andhra Pradesh,ANANTAPUR,1999,Whole Year ,Dry chillies,34,55,62,5199.0,5759.0
Andhra Pradesh,ANANTAPUR,1999,Whole Year ,Onion,35,50,59,1770.0,32364.0
Andhra Pradesh,ANANTAPUR,1999,Whole Year ,Sugarcane,25,55,55,884.0,83126.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Arhar/Tur,36,35,45,30693.0,7888.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Bajra,37,40,46,2477.0,1449.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Castor seed,36,41,50,9315.0,2831.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Cotton(lint),37,42,55,12025.0,16128.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Dry chillies,36,40,54,3755.0,10146.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Gram,34,45,52,21.0,14.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Groundnut,34,55,62,791559.0,884963.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Horse-gram,35,50,59,601.0,215.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Jowar,25,55,55,5071.0,14351.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Korra,36,35,45,1626.0,1143.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Maize,37,40,46,3475.0,9049.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Moong(Green Gram),36,41,50,1744.0,774.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Onion,37,42,55,1103.0,15470.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Other Kharif pulses,36,40,54,3167.0,559.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,other misc. pulses,34,45,52,1292.0,214.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Ragi,34,55,62,6613.0,16923.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Rice,35,50,59,39905.0,117680.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Samai,25,55,55,21.0,5.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Sesamum,36,35,45,5.0,1.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Small millets,37,40,46,1647.0,1148.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Sunflower,36,41,50,30606.0,24590.0
Andhra Pradesh,ANANTAPUR,2000,Kharif     ,Urad,37,42,55,135.0,8.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Arhar/Tur,36,40,54,35.0,9.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Bajra,34,45,52,317.0,185.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Dry chillies,34,55,62,71.0,81.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Gram,35,50,59,33858.0,22685.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Groundnut,25,55,55,23048.0,23832.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Horse-gram,36,35,45,377.0,80.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Jowar,37,40,46,15242.0,16980.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Korra,36,41,50,96.0,67.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Linseed,37,42,55,8.0,2.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Maize,36,40,54,399.0,2148.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Onion,34,45,52,482.0,11514.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Ragi,34,55,62,909.0,1312.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Rice,35,50,59,22099.0,57236.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Safflower,25,55,55,703.0,129.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Small millets,36,35,45,96.0,67.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Urad,37,40,46,363.0,292.0
Andhra Pradesh,ANANTAPUR,2000,Rabi       ,Wheat,36,41,50,520.0,297.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Arecanut,37,42,55,252.0,696.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Banana,36,40,54,769.0,11693.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Coconut ,34,45,52,908.0,3896970.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Coriander,34,55,62,8953.0,2266.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Potato,35,50,59,4.0,34.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Sugarcane,25,55,55,284.0,25395.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Sweet potato,36,35,45,28.0,379.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Tobacco,37,40,46,89.0,114.0
Andhra Pradesh,ANANTAPUR,2000,Whole Year ,Turmeric,36,41,50,39.0,272.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Arhar/Tur,37,42,55,27942.0,7628.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Bajra,36,40,54,1595.0,526.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Castor seed,34,45,52,3191.0,900.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Cotton(lint),34,55,62,8552.0,9055.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Dry chillies,35,50,59,3765.0,7127.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Gram,25,55,55,16.0,17.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Groundnut,36,35,45,758700.0,333828.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Horse-gram,37,40,46,649.0,60.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Jowar,36,41,50,3900.0,6720.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Korra,37,42,55,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Maize,36,40,54,2667.0,7129.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Moong(Green Gram),34,45,52,1511.0,730.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Onion,34,55,62,1165.0,19232.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Other Kharif pulses,35,50,59,2496.0,324.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Ragi,25,55,55,5124.0,12405.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Rice,36,35,45,32878.0,95609.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Small millets,37,40,46,1434.0,627.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Sunflower,36,41,50,51610.0,33580.0
Andhra Pradesh,ANANTAPUR,2001,Kharif     ,Urad,37,42,55,487.0,176.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Arhar/Tur,36,40,54,5.0,1.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Bajra,34,45,52,27.0,9.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Dry chillies,34,55,62,108.0,168.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Gram,35,50,59,47894.0,50145.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Groundnut,25,55,55,18773.0,29192.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Horse-gram,36,35,45,417.0,226.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Jowar,37,40,46,15170.0,17446.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Linseed,36,41,50,5.0,1.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Maize,37,42,55,447.0,2893.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Moong(Green Gram),36,40,54,40.0,12.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Onion,34,45,52,380.0,8465.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Other  Rabi pulses,34,55,62,1.0,1.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Ragi,35,50,59,544.0,725.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Rice,25,55,55,38119.0,108906.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Safflower,36,35,45,3768.0,528.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Sesamum,37,40,46,2.0,1.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Urad,36,41,50,127.0,86.0
Andhra Pradesh,ANANTAPUR,2001,Rabi       ,Wheat,37,42,55,307.0,213.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Arecanut,36,40,54,257.0,430.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Banana,34,45,52,1582.0,462.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Coconut ,34,55,62,851.0,3053700.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Coriander,35,50,59,4741.0,1119.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Sugarcane,25,55,55,490.0,42470.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Sweet potato,36,35,45,31.0,411.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Tobacco,37,40,46,111.0,111.0
Andhra Pradesh,ANANTAPUR,2001,Whole Year ,Turmeric,36,41,50,8.0,40.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Arhar/Tur,37,42,55,33454.0,6557.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Bajra,36,40,54,1925.0,581.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Castor seed,34,45,52,2050.0,416.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Cotton(lint),34,55,62,7638.0,7144.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Dry chillies,35,50,59,2737.0,6128.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Groundnut,25,55,55,732262.0,259953.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Horse-gram,36,35,45,947.0,140.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Jowar,37,40,46,2906.0,4545.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Korra,36,41,50,1000.0,100.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Maize,37,42,55,3541.0,3431.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Moong(Green Gram),36,40,54,1150.0,174.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Onion,34,45,52,776.0,8432.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Other Kharif pulses,34,55,62,490.0,47.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Ragi,35,50,59,5157.0,12140.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Rice,25,55,55,29066.0,66329.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Small millets,36,35,45,919.0,180.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Soyabean,37,40,46,51.0,0.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Sunflower,36,41,50,60319.0,22149.0
Andhra Pradesh,ANANTAPUR,2002,Kharif     ,Urad,37,42,55,32.0,2.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Bajra,36,40,54,129.0,39.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Dry chillies,34,45,52,83.0,161.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Gram,34,55,62,54264.0,20186.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Groundnut,35,50,59,17529.0,18651.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Horse-gram,25,55,55,1859.0,688.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Jowar,36,35,45,12676.0,11497.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Linseed,37,40,46,8.0,2.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Maize,36,41,50,1288.0,8933.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Moong(Green Gram),37,42,55,4.0,1.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Onion,36,40,54,401.0,7192.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Ragi,34,45,52,417.0,517.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Rice,34,55,62,10960.0,20462.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Safflower,35,50,59,2594.0,340.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Small millets,25,55,55,10.0,2.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Urad,36,35,45,408.0,236.0
Andhra Pradesh,ANANTAPUR,2002,Rabi       ,Wheat,37,40,46,362.0,333.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Arecanut,36,41,50,263.0,379.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Banana,37,42,55,19.0,1006.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Beans & Mutter(Vegetable),36,40,54,1.0,5.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Bhindi,34,45,52,126.0,938.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Brinjal,34,55,62,1026.0,10162.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Citrus Fruit,35,50,59,788.0,4000.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Coconut ,25,55,55,869.0,3691149.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Coriander,36,35,45,3914.0,481.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Cucumber,37,40,46,18.0,0.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Grapes,36,41,50,111.0,2075.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Mango,37,42,55,3968.0,26176.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Orange,36,40,54,13767.0,112541.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,other fibres,34,45,52,132.0,0.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Other Fresh Fruits,34,55,62,2418.0,1552.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Other Vegetables,35,50,59,1767.0,0.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Papaya,25,55,55,1544.0,201409.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Pome Fruit,36,35,45,1207.0,62789.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Potato,37,40,46,2.0,17.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sugarcane,36,41,50,329.0,22481.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Sweet potato,37,42,55,50.0,540.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Tobacco,36,40,54,51.0,90.0
Andhra Pradesh,ANANTAPUR,2002,Whole Year ,Tomato,34,45,52,3356.0,16627.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Arhar/Tur,34,55,62,41178.0,6959.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Bajra,35,50,59,2280.0,378.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Castor seed,25,55,55,1927.0,805.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Cotton(lint),36,35,45,4212.0,4262.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Dry chillies,37,40,46,2920.0,10702.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Groundnut,36,41,50,670935.0,187862.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Horse-gram,37,42,55,492.0,54.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Jowar,36,40,54,12487.0,30830.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Korra,34,45,52,1245.0,229.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Maize,34,55,62,6246.0,10718.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Moong(Green Gram),35,50,59,1216.0,662.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Onion,25,55,55,846.0,13250.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Other Kharif pulses,36,35,45,340.0,15.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Ragi,37,40,46,3353.0,3547.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Rice,36,41,50,17515.0,44891.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Samai,37,42,55,245.0,83.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Small millets,36,40,54,1420.0,299.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Soyabean,34,45,52,16.0,18.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Sunflower,34,55,62,74525.0,29572.0
Andhra Pradesh,ANANTAPUR,2003,Kharif     ,Urad,35,50,59,82.0,51.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Bajra,25,55,55,113.0,19.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Dry chillies,36,35,45,91.0,190.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Gram,37,40,46,51461.0,15438.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Groundnut,36,41,50,15060.0,19819.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Horse-gram,37,42,55,1560.0,844.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Jowar,36,40,54,21391.0,19444.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Linseed,34,45,52,7.0,2.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Maize,34,55,62,1212.0,6787.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Moong(Green Gram),35,50,59,22.0,7.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Onion,25,55,55,535.0,11180.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Other  Rabi pulses,36,35,45,17.0,3.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Ragi,37,40,46,614.0,986.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Rice,36,41,50,10826.0,25463.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Safflower,37,42,55,307.0,11.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Small millets,36,40,54,70.0,13.0
Andhra Pradesh,ANANTAPUR,2003,Rabi       ,Wheat,34,45,52,414.0,123.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Arecanut,34,55,62,266.0,189.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Banana,35,50,59,36.0,1302.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Bhindi,25,55,55,101.0,873.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Brinjal,36,35,45,1129.0,19414.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Citrus Fruit,37,40,46,706.0,11959.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coconut ,36,41,50,839.0,3285828.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Coriander,37,42,55,5646.0,610.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Cucumber,36,40,54,51.0,0.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Grapes,34,45,52,118.0,2048.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Mango,34,55,62,3935.0,58337.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Orange,35,50,59,13441.0,224640.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Other Fresh Fruits,25,55,55,3241.0,3586.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Other Vegetables,36,35,45,1783.0,0.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Papaya,37,40,46,1381.0,60038.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Pome Fruit,36,41,50,1466.0,83767.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sugarcane,37,42,55,454.0,32386.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Sweet potato,36,40,54,30.0,217.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tobacco,34,45,52,20.0,25.0
Andhra Pradesh,ANANTAPUR,2003,Whole Year ,Tomato,34,55,62,2827.0,17509.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Arhar/Tur,35,50,59,32752.0,7893.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Bajra,25,55,55,1021.0,403.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Castor seed,36,35,45,1578.0,923.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Cotton(lint),37,40,46,8933.0,7041.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Dry chillies,36,41,50,3402.0,11288.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Groundnut,37,42,55,857823.0,684543.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Horse-gram,36,40,54,421.0,121.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Jowar,34,45,52,4300.0,5693.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Maize,34,55,62,3495.0,10031.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Moong(Green Gram),35,50,59,1464.0,545.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Onion,25,55,55,1324.0,24824.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Other Kharif pulses,36,35,45,1605.0,172.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Ragi,37,40,46,3166.0,5860.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Rice,36,41,50,24335.0,85051.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Small millets,37,42,55,661.0,307.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Soyabean,36,40,54,1131.0,691.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Sunflower,34,45,52,56819.0,34209.0
Andhra Pradesh,ANANTAPUR,2004,Kharif     ,Urad,34,55,62,76.0,37.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Bajra,35,50,59,62.0,24.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Dry chillies,25,55,55,155.0,754.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Gram,36,35,45,42106.0,9516.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Groundnut,37,40,46,14500.0,21736.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Horse-gram,36,41,50,226.0,30.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Jowar,37,42,55,11871.0,14269.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Linseed,36,40,54,34.0,4.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Maize,34,45,52,3572.0,25822.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Moong(Green Gram),34,55,62,3.0,1.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Onion,35,50,59,234.0,4830.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Ragi,25,55,55,397.0,897.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Rice,36,35,45,9240.0,21622.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Safflower,37,40,46,186.0,10.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Small millets,36,41,50,36.0,17.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Sunflower,37,42,55,27228.0,9530.0
Andhra Pradesh,ANANTAPUR,2004,Rabi       ,Wheat,36,40,54,393.0,88.0
